route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
"43",11367_11,11367_2446,"KONSTANTYNÓW ŁÓDZKI PL. WOLNOŚCI",,1,43   /02,2418146,0,0
"9",11367_14,11367_24460,"DW. ŁÓDŹ FABRYCZNA",,0,9    /03,2418058,0,0
"9",11367_14,11367_24461,"OLECHÓW",,1,9    /03,2418059,0,0
"9",11367_14,11367_24462,"DW. ŁÓDŹ FABRYCZNA",,0,9    /03,2418058,0,0
"9",11367_14,11367_24463,"OLECHÓW",,1,9    /03,2418059,0,0
"9",11367_14,11367_24464,"DW. ŁÓDŹ FABRYCZNA",,0,9    /03,2418058,0,0
"9",11367_14,11367_24465,"OLECHÓW",,1,9    /03,2418059,0,0
"9",11367_14,11367_24466,"DW. ŁÓDŹ FABRYCZNA",,0,9    /03,2418058,0,0
"9",11367_14,11367_24467,"OLECHÓW",,1,9    /03,2418059,0,0
"9",11367_14,11367_24468,"DW. ŁÓDŹ FABRYCZNA",,0,9    /03,2418058,0,0
"9",11367_14,11367_24469,"OLECHÓW",,1,9    /03,2418059,0,0
"43",11367_11,11367_2447,"LEGIONÓW WŁÓKNIARZY",,0,43   /02,2418144,0,0
"9",11367_14,11367_24470,"DW. ŁÓDŹ FABRYCZNA",,0,9    /03,2418058,0,0
"9",11367_14,11367_24471,"9 DO ZAJEZDNI CHOCIANOWICE",,1,9    /03,2418063,0,0
"9",11367_14,11367_24472,"OLECHÓW",,0,9    /04,2418065,0,0
"9",11367_14,11367_24474,"DW. ŁÓDŹ FABRYCZNA",,0,9    /04,2418058,0,0
"9",11367_14,11367_24475,"OLECHÓW",,1,9    /04,2418059,0,0
"9",11367_14,11367_24476,"DW. ŁÓDŹ FABRYCZNA",,0,9    /04,2418058,0,0
"9",11367_14,11367_24477,"OLECHÓW",,1,9    /04,2418059,0,0
"9",11367_14,11367_24478,"DW. ŁÓDŹ FABRYCZNA",,0,9    /04,2418058,0,0
"9",11367_14,11367_24479,"OLECHÓW",,1,9    /04,2418059,0,0
"43",11367_11,11367_2448,"KONSTANTYNÓW ŁÓDZKI PL. WOLNOŚCI",,1,43   /02,2418146,0,0
"9",11367_14,11367_24480,"DW. ŁÓDŹ FABRYCZNA",,0,9    /04,2418058,0,0
"9",11367_14,11367_24481,"OLECHÓW",,1,9    /04,2418059,0,0
"9",11367_14,11367_24482,"DW. ŁÓDŹ FABRYCZNA",,0,9    /04,2418058,0,0
"9",11367_14,11367_24483,"OLECHÓW",,1,9    /04,2418059,0,0
"9",11367_14,11367_24484,"DW. ŁÓDŹ FABRYCZNA",,0,9    /04,2418058,0,0
"9",11367_14,11367_24485,"OLECHÓW",,1,9    /04,2418059,0,0
"9",11367_14,11367_24486,"DW. ŁÓDŹ FABRYCZNA",,0,9    /04,2418058,0,0
"9",11367_14,11367_24487,"OLECHÓW",,1,9    /04,2418059,0,0
"9",11367_14,11367_24488,"DW. ŁÓDŹ FABRYCZNA",,0,9    /04,2418058,0,0
"9",11367_14,11367_24489,"OLECHÓW",,1,9    /04,2418059,0,0
"43",11367_11,11367_2449,"LEGIONÓW WŁÓKNIARZY",,0,43   /02,2418144,0,0
"9",11367_14,11367_24490,"DW. ŁÓDŹ FABRYCZNA",,0,9    /04,2418058,0,0
"9",11367_14,11367_24491,"OLECHÓW",,1,9    /04,2418059,0,0
"9",11367_14,11367_24492,"DW. ŁÓDŹ FABRYCZNA",,0,9    /04,2418058,0,0
"9",11367_14,11367_24493,"OLECHÓW",,1,9    /04,2418059,0,0
"9",11367_14,11367_24494,"DW. ŁÓDŹ FABRYCZNA",,0,9    /04,2418058,0,0
"9",11367_14,11367_24495,"9 DO ZAJEZDNI CHOCIANOWICE",,1,9    /04,2418063,0,0
"9",11367_14,11367_24496,"OLECHÓW",,0,9    /05,2418065,0,0
"9",11367_14,11367_24498,"DW. ŁÓDŹ FABRYCZNA",,0,9    /05,2418058,0,0
"9",11367_14,11367_24499,"OLECHÓW",,1,9    /05,2418059,0,0
"10A",11367_11,11367_245,"RETKINIA",,1,10   /16,2418311,0,0
"43",11367_11,11367_2450,"KONSTANTYNÓW ŁÓDZKI PL. WOLNOŚCI",,1,43   /02,2418146,0,0
"9",11367_14,11367_24500,"DW. ŁÓDŹ FABRYCZNA",,0,9    /05,2418058,0,0
"9",11367_14,11367_24501,"OLECHÓW",,1,9    /05,2418059,0,0
"9",11367_14,11367_24502,"DW. ŁÓDŹ FABRYCZNA",,0,9    /05,2418058,0,0
"9",11367_14,11367_24503,"OLECHÓW",,1,9    /05,2418059,0,0
"9",11367_14,11367_24504,"DW. ŁÓDŹ FABRYCZNA",,0,9    /05,2418058,0,0
"9",11367_14,11367_24505,"OLECHÓW",,1,9    /05,2418059,0,0
"9",11367_14,11367_24506,"DW. ŁÓDŹ FABRYCZNA",,0,9    /05,2418058,0,0
"9",11367_14,11367_24507,"OLECHÓW",,1,9    /05,2418059,0,0
"9",11367_14,11367_24508,"DW. ŁÓDŹ FABRYCZNA",,0,9    /05,2418058,0,0
"9",11367_14,11367_24509,"OLECHÓW",,1,9    /05,2418059,0,0
"43",11367_11,11367_2451,"LEGIONÓW WŁÓKNIARZY",,0,43   /02,2418145,0,0
"9",11367_14,11367_24510,"DW. ŁÓDŹ FABRYCZNA",,0,9    /05,2418058,0,0
"9",11367_14,11367_24511,"OLECHÓW",,1,9    /05,2418059,0,0
"9",11367_14,11367_24513,"9 DO ZAJEZDNI CHOCIANOWICE",,1,9    /05,2418062,0,0
"90",11367_14,11367_24514,"JANÓW",,0,90   /01,2418278,0,0
"90",11367_14,11367_24515,"DW. ŁÓDŹ OLECHÓW WSCHÓD",,0,90   /01,2418279,0,0
"90",11367_14,11367_24516,"JANÓW",,1,90   /01,2418280,0,0
"90",11367_14,11367_24517,"DW. ŁÓDŹ OLECHÓW WSCHÓD",,0,90   /01,2418279,0,0
"90",11367_14,11367_24518,"JANÓW",,1,90   /01,2418280,0,0
"90",11367_14,11367_24519,"DW. ŁÓDŹ OLECHÓW WSCHÓD",,0,90   /01,2418279,0,0
"43",11367_11,11367_2452,"PRZEJAZD TECHNICZNY",,1,43   /02,2418147,0,0
"90",11367_14,11367_24520,"JANÓW",,1,90   /01,2418280,0,0
"90",11367_14,11367_24521,"DW. ŁÓDŹ OLECHÓW WSCHÓD",,0,90   /01,2418279,0,0
"90",11367_14,11367_24522,"JANÓW",,1,90   /01,2418280,0,0
"90",11367_14,11367_24523,"DW. ŁÓDŹ OLECHÓW WSCHÓD",,0,90   /01,2418279,0,0
"90",11367_14,11367_24524,"JANÓW",,1,90   /01,2418280,0,0
"90",11367_14,11367_24525,"DW. ŁÓDŹ OLECHÓW WSCHÓD",,0,90   /01,2418279,0,0
"90",11367_14,11367_24526,"JANÓW",,1,90   /01,2418280,0,0
"90",11367_14,11367_24527,"DW. ŁÓDŹ OLECHÓW WSCHÓD",,0,90   /01,2418279,0,0
"90",11367_14,11367_24528,"JANÓW",,1,90   /01,2418280,0,0
"90",11367_14,11367_24529,"DW. ŁÓDŹ OLECHÓW WSCHÓD",,0,90   /01,2418279,0,0
"43",11367_11,11367_2453,"PRZEJAZD TECHNICZNY",,0,43   /03,2418143,0,0
"90",11367_14,11367_24530,"JANÓW",,1,90   /01,2418280,0,0
"90",11367_14,11367_24531,"DW. ŁÓDŹ OLECHÓW WSCHÓD",,0,90   /01,2418279,0,0
"90",11367_14,11367_24532,"JANÓW",,1,90   /01,2418280,0,0
"90",11367_14,11367_24533,"DW. ŁÓDŹ OLECHÓW WSCHÓD",,0,90   /01,2418279,0,0
"90",11367_14,11367_24534,"JANÓW",,1,90   /01,2418280,0,0
"90",11367_14,11367_24535,"DW. ŁÓDŹ OLECHÓW WSCHÓD",,0,90   /01,2418279,0,0
"90",11367_14,11367_24536,"JANÓW",,1,90   /01,2418280,0,0
"90",11367_14,11367_24537,"DW. ŁÓDŹ OLECHÓW WSCHÓD",,0,90   /01,2418279,0,0
"90",11367_14,11367_24538,"JANÓW",,1,90   /01,2418280,0,0
"90",11367_14,11367_24539,"DW. ŁÓDŹ OLECHÓW WSCHÓD",,0,90   /01,2418279,0,0
"43",11367_11,11367_2454,"KONSTANTYNÓW ŁÓDZKI PL. WOLNOŚCI",,1,43   /03,2418146,0,0
"90",11367_14,11367_24540,"JANÓW",,1,90   /01,2418280,0,0
"90",11367_14,11367_24541,"DW. ŁÓDŹ OLECHÓW WSCHÓD",,0,90   /01,2418279,0,0
"90",11367_14,11367_24542,"JANÓW",,1,90   /01,2418280,0,0
"90",11367_14,11367_24543,"DW. ŁÓDŹ OLECHÓW WSCHÓD",,0,90   /01,2418279,0,0
"90",11367_14,11367_24544,"JANÓW",,1,90   /01,2418280,0,0
"90",11367_14,11367_24545,"DW. ŁÓDŹ OLECHÓW WSCHÓD",,0,90   /01,2418279,0,0
"90",11367_14,11367_24546,"JANÓW",,1,90   /01,2418280,0,0
"90",11367_14,11367_24547,"DW. ŁÓDŹ OLECHÓW WSCHÓD",,0,90   /01,2418279,0,0
"90",11367_14,11367_24548,"JANÓW",,1,90   /01,2418280,0,0
"90",11367_14,11367_24549,"90 ZJAZD DO NOWE SADY",,1,90   /01,2418281,0,0
"43",11367_11,11367_2455,"LEGIONÓW WŁÓKNIARZY",,0,43   /03,2418144,0,0
"91A",11367_14,11367_24550,"NOWOSOLNA",,0,91   /01,2418658,0,0
"91A",11367_14,11367_24551,"JANÓW",,1,91   /01,2418659,0,0
"91A",11367_14,11367_24552,"NOWOSOLNA",,0,91   /01,2418664,0,0
"91A",11367_14,11367_24553,"JANÓW",,1,91   /01,2418659,0,0
"91A",11367_14,11367_24554,"NOWOSOLNA",,0,91   /01,2418664,0,0
"91A",11367_14,11367_24555,"JANÓW",,1,91   /01,2418659,0,0
"91A",11367_14,11367_24556,"NOWOSOLNA",,0,91   /01,2418664,0,0
"91A",11367_14,11367_24557,"JANÓW",,1,91   /01,2418659,0,0
"91A",11367_14,11367_24558,"NOWOSOLNA",,0,91   /01,2418664,0,0
"91A",11367_14,11367_24559,"JANÓW",,1,91   /01,2418659,0,0
"43",11367_11,11367_2456,"KONSTANTYNÓW ŁÓDZKI PL. WOLNOŚCI",,1,43   /03,2418146,0,0
"91A",11367_14,11367_24560,"NOWOSOLNA",,0,91   /01,2418664,0,0
"91A",11367_14,11367_24561,"JANÓW",,1,91   /01,2418659,0,0
"91A",11367_14,11367_24562,"NOWOSOLNA",,0,91   /01,2418664,0,0
"91A",11367_14,11367_24563,"JANÓW",,1,91   /01,2418659,0,0
"91A",11367_14,11367_24564,"NOWOSOLNA",,0,91   /01,2418664,0,0
"91A",11367_14,11367_24565,"JANÓW",,1,91   /01,2418659,0,0
"91A",11367_14,11367_24566,"NOWOSOLNA",,0,91   /01,2418664,0,0
"91A",11367_14,11367_24567,"JANÓW",,1,91   /01,2418659,0,0
"91A",11367_14,11367_24568,"NOWOSOLNA",,0,91   /01,2418664,0,0
"91A",11367_14,11367_24569,"JANÓW",,1,91   /01,2418659,0,0
"43",11367_11,11367_2457,"LEGIONÓW WŁÓKNIARZY",,0,43   /03,2418144,0,0
"91A",11367_14,11367_24570,"NOWOSOLNA",,0,91   /01,2418664,0,0
"91A",11367_14,11367_24571,"JANÓW",,1,91   /01,2418659,0,0
"91A",11367_14,11367_24572,"JANÓW",,0,91   /02,2418663,0,0
"91A",11367_14,11367_24573,"NOWOSOLNA",,0,91   /02,2418664,0,0
"91A",11367_14,11367_24574,"JANÓW",,1,91   /02,2418659,0,0
"91A",11367_14,11367_24575,"NOWOSOLNA",,0,91   /02,2418664,0,0
"91A",11367_14,11367_24576,"JANÓW",,1,91   /02,2418659,0,0
"91A",11367_14,11367_24577,"NOWOSOLNA",,0,91   /02,2418664,0,0
"91A",11367_14,11367_24578,"JANÓW",,1,91   /02,2418659,0,0
"91A",11367_14,11367_24579,"91A ZJAZD DO NOWE SADY",,1,91   /02,2418661,0,0
"43",11367_11,11367_2458,"KONSTANTYNÓW ŁÓDZKI PL. WOLNOŚCI",,1,43   /03,2418146,0,0
"91C",11367_14,11367_24580,"SKOSZEWY",,0,91   /01,2418671,0,0
"91C",11367_14,11367_24581,"JANÓW",,1,91   /01,2418672,0,0
"91C",11367_14,11367_24582,"SKOSZEWY",,0,91   /01,2418671,0,0
"91C",11367_14,11367_24583,"JANÓW",,1,91   /01,2418672,0,0
"91C",11367_14,11367_24584,"91C ZJAZD DO NOWE SADY",,1,91   /01,2418673,0,0
"91C",11367_14,11367_24585,"SKOSZEWY",,0,91   /02,2418671,0,0
"91C",11367_14,11367_24586,"JANÓW",,1,91   /02,2418672,0,0
"91C",11367_14,11367_24587,"SKOSZEWY",,0,91   /02,2418671,0,0
"91C",11367_14,11367_24588,"JANÓW",,1,91   /02,2418672,0,0
"91C",11367_14,11367_24589,"SKOSZEWY",,0,91   /02,2418671,0,0
"43",11367_11,11367_2459,"LEGIONÓW WŁÓKNIARZY",,0,43   /03,2418144,0,0
"91C",11367_14,11367_24590,"JANÓW",,1,91   /02,2418672,0,0
"91C",11367_14,11367_24591,"SKOSZEWY",,0,91   /02,2418671,0,0
"91C",11367_14,11367_24592,"JANÓW",,1,91   /02,2418672,0,0
"91C",11367_14,11367_24593,"SKOSZEWY",,0,91   /02,2418671,0,0
"91C",11367_14,11367_24594,"JANÓW",,1,91   /02,2418672,0,0
"92A",11367_14,11367_24595,"PL. NIEPODLEGŁOŚCI",,0,92   /01,2418681,0,0
"92A",11367_14,11367_24596,"STRÓŻA KOLUMNY",,1,92   /01,2418680,0,0
"92A",11367_14,11367_24597,"PL. NIEPODLEGŁOŚCI",,0,92   /01,2418679,0,0
"92A",11367_14,11367_24598,"STRÓŻA KOLUMNY",,1,92   /01,2418680,0,0
"92A",11367_14,11367_24599,"PL. NIEPODLEGŁOŚCI",,0,92   /01,2418679,0,0
"10A",11367_11,11367_246,"WIDZEW AUGUSTÓW",,0,10   /16,2418310,0,0
"43",11367_11,11367_2460,"KONSTANTYNÓW ŁÓDZKI PL. WOLNOŚCI",,1,43   /03,2418146,0,0
"92A",11367_14,11367_24600,"STRÓŻA KOLUMNY",,1,92   /01,2418680,0,0
"92A",11367_14,11367_24601,"PL. NIEPODLEGŁOŚCI",,0,92   /01,2418679,0,0
"92A",11367_14,11367_24602,"STRÓŻA KOLUMNY",,1,92   /01,2418680,0,0
"92A",11367_14,11367_24603,"PL. NIEPODLEGŁOŚCI",,0,92   /01,2418679,0,0
"92A",11367_14,11367_24604,"STRÓŻA KOLUMNY",,1,92   /01,2418680,0,0
"92A",11367_14,11367_24605,"PL. NIEPODLEGŁOŚCI",,0,92   /01,2418679,0,0
"92A",11367_14,11367_24606,"STRÓŻA KOLUMNY",,1,92   /01,2418680,0,0
"92A",11367_14,11367_24607,"PL. NIEPODLEGŁOŚCI",,0,92   /01,2418679,0,0
"92A",11367_14,11367_24608,"STRÓŻA KOLUMNY",,1,92   /01,2418680,0,0
"92A",11367_14,11367_24609,"PL. NIEPODLEGŁOŚCI",,0,92   /01,2418679,0,0
"43",11367_11,11367_2461,"LEGIONÓW WŁÓKNIARZY",,0,43   /03,2418144,0,0
"92A",11367_14,11367_24610,"STRÓŻA KOLUMNY",,1,92   /01,2418680,0,0
"92A",11367_14,11367_24611,"PL. NIEPODLEGŁOŚCI",,0,92   /01,2418679,0,0
"92A",11367_14,11367_24612,"STRÓŻA KOLUMNY",,1,92   /01,2418680,0,0
"92A",11367_14,11367_24613,"PL. NIEPODLEGŁOŚCI",,0,92   /01,2418679,0,0
"92A",11367_14,11367_24614,"92A ZJAZD DO NOWE SADY",,1,92   /01,2418675,0,0
"92A",11367_14,11367_24615,"PL. NIEPODLEGŁOŚCI",,0,92   /02,2418681,0,0
"92A",11367_14,11367_24616,"STRÓŻA KOLUMNY",,1,92   /02,2418680,0,0
"92A",11367_14,11367_24617,"PL. NIEPODLEGŁOŚCI",,0,92   /02,2418679,0,0
"92A",11367_14,11367_24618,"STRÓŻA KOLUMNY",,1,92   /02,2418680,0,0
"92A",11367_14,11367_24619,"PL. NIEPODLEGŁOŚCI",,0,92   /02,2418679,0,0
"43",11367_11,11367_2462,"KONSTANTYNÓW ŁÓDZKI PL. WOLNOŚCI",,1,43   /03,2418146,0,0
"92A",11367_14,11367_24620,"STRÓŻA KOLUMNY",,1,92   /02,2418680,0,0
"92A",11367_14,11367_24621,"PL. NIEPODLEGŁOŚCI",,0,92   /02,2418679,0,0
"92A",11367_14,11367_24622,"STRÓŻA KOLUMNY",,1,92   /02,2418680,0,0
"92A",11367_14,11367_24623,"PL. NIEPODLEGŁOŚCI",,0,92   /02,2418679,0,0
"92A",11367_14,11367_24624,"STRÓŻA KOLUMNY",,1,92   /02,2418680,0,0
"92A",11367_14,11367_24625,"PL. NIEPODLEGŁOŚCI",,0,92   /02,2418679,0,0
"92A",11367_14,11367_24626,"STRÓŻA KOLUMNY",,1,92   /02,2418680,0,0
"92A",11367_14,11367_24627,"PL. NIEPODLEGŁOŚCI",,0,92   /02,2418679,0,0
"92A",11367_14,11367_24628,"STRÓŻA KOLUMNY",,1,92   /02,2418680,0,0
"92A",11367_14,11367_24629,"PL. NIEPODLEGŁOŚCI",,0,92   /02,2418679,0,0
"43",11367_11,11367_2463,"LEGIONÓW WŁÓKNIARZY",,0,43   /03,2418144,0,0
"92A",11367_14,11367_24630,"STRÓŻA KOLUMNY",,1,92   /02,2418680,0,0
"92A",11367_14,11367_24631,"PL. NIEPODLEGŁOŚCI",,0,92   /02,2418679,0,0
"92A",11367_14,11367_24632,"PL. NIEPODLEGŁOŚCI",,0,92   /03,2418681,0,0
"92A",11367_14,11367_24633,"STRÓŻA KOLUMNY",,1,92   /03,2418680,0,0
"92A",11367_14,11367_24634,"PL. NIEPODLEGŁOŚCI",,0,92   /03,2418679,0,0
"92A",11367_14,11367_24635,"STRÓŻA KOLUMNY",,1,92   /03,2418680,0,0
"92A",11367_14,11367_24636,"PL. NIEPODLEGŁOŚCI",,0,92   /03,2418679,0,0
"92A",11367_14,11367_24637,"STRÓŻA KOLUMNY",,1,92   /03,2418680,0,0
"92A",11367_14,11367_24638,"PL. NIEPODLEGŁOŚCI",,0,92   /03,2418679,0,0
"92A",11367_14,11367_24639,"STRÓŻA KOLUMNY",,1,92   /03,2418680,0,0
"43",11367_11,11367_2464,"KONSTANTYNÓW ŁÓDZKI PL. WOLNOŚCI",,1,43   /03,2418146,0,0
"92A",11367_14,11367_24640,"PL. NIEPODLEGŁOŚCI",,0,92   /03,2418679,0,0
"92A",11367_14,11367_24641,"STRÓŻA KOLUMNY",,1,92   /03,2418680,0,0
"92A",11367_14,11367_24642,"PL. NIEPODLEGŁOŚCI",,0,92   /03,2418679,0,0
"92A",11367_14,11367_24643,"STRÓŻA KOLUMNY",,1,92   /03,2418680,0,0
"92A",11367_14,11367_24644,"PL. NIEPODLEGŁOŚCI",,0,92   /03,2418679,0,0
"92A",11367_14,11367_24645,"STRÓŻA KOLUMNY",,1,92   /03,2418680,0,0
"92A",11367_14,11367_24646,"PL. NIEPODLEGŁOŚCI",,0,92   /03,2418679,0,0
"92A",11367_14,11367_24647,"STRÓŻA KOLUMNY",,1,92   /03,2418680,0,0
"92A",11367_14,11367_24648,"PL. NIEPODLEGŁOŚCI",,0,92   /03,2418679,0,0
"92A",11367_14,11367_24649,"STRÓŻA KOLUMNY",,1,92   /03,2418680,0,0
"43",11367_11,11367_2465,"LEGIONÓW WŁÓKNIARZY",,0,43   /03,2418144,0,0
"92A",11367_14,11367_24651,"92A ZJAZD DO NOWE SADY",,1,92   /03,2418674,0,0
"93",11367_14,11367_24652,"INSTYTUT CZMP",,0,93   /01,2418283,0,0
"93",11367_14,11367_24654,"DW. ŁÓDŹ KALISKA",,1,93   /01,2418284,0,0
"93",11367_14,11367_24655,"INSTYTUT CZMP",,0,93   /01,2418282,0,0
"93",11367_14,11367_24656,"DW. ŁÓDŹ KALISKA",,1,93   /01,2418284,0,0
"93",11367_14,11367_24657,"INSTYTUT CZMP",,0,93   /01,2418282,0,0
"93",11367_14,11367_24658,"DW. ŁÓDŹ KALISKA",,1,93   /01,2418284,0,0
"93",11367_14,11367_24659,"INSTYTUT CZMP",,0,93   /01,2418282,0,0
"43",11367_11,11367_2466,"KONSTANTYNÓW ŁÓDZKI PL. WOLNOŚCI",,1,43   /03,2418146,0,0
"93",11367_14,11367_24660,"DW. ŁÓDŹ KALISKA",,1,93   /01,2418284,0,0
"93",11367_14,11367_24661,"INSTYTUT CZMP",,0,93   /01,2418282,0,0
"93",11367_14,11367_24662,"DW. ŁÓDŹ KALISKA",,1,93   /01,2418284,0,0
"93",11367_14,11367_24663,"INSTYTUT CZMP",,0,93   /01,2418282,0,0
"93",11367_14,11367_24664,"DW. ŁÓDŹ KALISKA",,1,93   /01,2418284,0,0
"93",11367_14,11367_24665,"INSTYTUT CZMP",,0,93   /01,2418282,0,0
"93",11367_14,11367_24666,"DW. ŁÓDŹ KALISKA",,1,93   /01,2418284,0,0
"93",11367_14,11367_24667,"INSTYTUT CZMP",,0,93   /01,2418282,0,0
"93",11367_14,11367_24668,"DW. ŁÓDŹ KALISKA",,1,93   /01,2418284,0,0
"93",11367_14,11367_24669,"INSTYTUT CZMP",,0,93   /01,2418282,0,0
"43",11367_11,11367_2467,"LEGIONÓW WŁÓKNIARZY",,0,43   /03,2418144,0,0
"93",11367_14,11367_24670,"DW. ŁÓDŹ KALISKA",,1,93   /01,2418284,0,0
"93",11367_14,11367_24671,"INSTYTUT CZMP",,0,93   /01,2418282,0,0
"93",11367_14,11367_24672,"DW. ŁÓDŹ KALISKA",,1,93   /01,2418284,0,0
"93",11367_14,11367_24673,"INSTYTUT CZMP",,0,93   /01,2418282,0,0
"93",11367_14,11367_24674,"DW. ŁÓDŹ KALISKA",,1,93   /01,2418284,0,0
"93",11367_14,11367_24675,"INSTYTUT CZMP",,0,93   /01,2418282,0,0
"93",11367_14,11367_24676,"DW. ŁÓDŹ KALISKA",,1,93   /01,2418284,0,0
"93",11367_14,11367_24677,"INSTYTUT CZMP",,0,93   /01,2418282,0,0
"93",11367_14,11367_24679,"93 ZJAZD DO NOWE SADY",,1,93   /01,2418285,0,0
"43",11367_11,11367_2468,"KONSTANTYNÓW ŁÓDZKI PL. WOLNOŚCI",,1,43   /03,2418146,0,0
"93",11367_14,11367_24680,"DW. ŁÓDŹ KALISKA",,0,93   /02,2418287,0,0
"93",11367_14,11367_24682,"INSTYTUT CZMP",,0,93   /02,2418282,0,0
"93",11367_14,11367_24683,"DW. ŁÓDŹ KALISKA",,1,93   /02,2418284,0,0
"93",11367_14,11367_24684,"INSTYTUT CZMP",,0,93   /02,2418282,0,0
"93",11367_14,11367_24685,"DW. ŁÓDŹ KALISKA",,1,93   /02,2418284,0,0
"93",11367_14,11367_24686,"INSTYTUT CZMP",,0,93   /02,2418282,0,0
"93",11367_14,11367_24687,"DW. ŁÓDŹ KALISKA",,1,93   /02,2418284,0,0
"93",11367_14,11367_24688,"INSTYTUT CZMP",,0,93   /02,2418282,0,0
"93",11367_14,11367_24689,"DW. ŁÓDŹ KALISKA",,1,93   /02,2418284,0,0
"43",11367_11,11367_2469,"LEGIONÓW WŁÓKNIARZY",,0,43   /03,2418144,0,0
"93",11367_14,11367_24690,"INSTYTUT CZMP",,0,93   /02,2418282,0,0
"93",11367_14,11367_24691,"DW. ŁÓDŹ KALISKA",,1,93   /02,2418284,0,0
"93",11367_14,11367_24692,"INSTYTUT CZMP",,0,93   /02,2418282,0,0
"93",11367_14,11367_24693,"DW. ŁÓDŹ KALISKA",,1,93   /02,2418284,0,0
"93",11367_14,11367_24694,"INSTYTUT CZMP",,0,93   /02,2418282,0,0
"93",11367_14,11367_24695,"DW. ŁÓDŹ KALISKA",,1,93   /02,2418284,0,0
"93",11367_14,11367_24696,"INSTYTUT CZMP",,0,93   /02,2418282,0,0
"93",11367_14,11367_24697,"DW. ŁÓDŹ KALISKA",,1,93   /02,2418284,0,0
"93",11367_14,11367_24698,"INSTYTUT CZMP",,0,93   /02,2418282,0,0
"93",11367_14,11367_24699,"DW. ŁÓDŹ KALISKA",,1,93   /02,2418284,0,0
"10A",11367_11,11367_247,"RETKINIA",,1,10   /16,2418311,0,0
"43",11367_11,11367_2470,"KONSTANTYNÓW ŁÓDZKI PL. WOLNOŚCI",,1,43   /03,2418146,0,0
"93",11367_14,11367_24700,"INSTYTUT CZMP",,0,93   /02,2418282,0,0
"93",11367_14,11367_24701,"DW. ŁÓDŹ KALISKA",,1,93   /02,2418284,0,0
"93",11367_14,11367_24702,"INSTYTUT CZMP",,0,93   /02,2418282,0,0
"93",11367_14,11367_24703,"DW. ŁÓDŹ KALISKA",,1,93   /02,2418284,0,0
"93",11367_14,11367_24704,"INSTYTUT CZMP",,0,93   /02,2418282,0,0
"93",11367_14,11367_24705,"DW. ŁÓDŹ KALISKA",,1,93   /02,2418284,0,0
"93",11367_14,11367_24706,"INSTYTUT CZMP",,0,93   /02,2418282,0,0
"93",11367_14,11367_24708,"93 ZJAZD DO NOWE SADY",,1,93   /02,2418285,0,0
"94",11367_14,11367_24709,"RETKINIA",,0,94   /01,2418289,0,0
"43",11367_11,11367_2471,"LEGIONÓW WŁÓKNIARZY",,0,43   /03,2418145,0,0
"94",11367_14,11367_24711,"LUTOMIERSK",,1,94   /01,2418291,0,0
"94",11367_14,11367_24712,"RETKINIA",,0,94   /01,2418290,0,0
"94",11367_14,11367_24713,"LUTOMIERSK",,1,94   /01,2418291,0,0
"94",11367_14,11367_24714,"RETKINIA",,0,94   /01,2418290,0,0
"94",11367_14,11367_24715,"LUTOMIERSK",,1,94   /01,2418291,0,0
"94",11367_14,11367_24716,"RETKINIA",,0,94   /01,2418290,0,0
"94",11367_14,11367_24717,"LUTOMIERSK",,1,94   /01,2418291,0,0
"94",11367_14,11367_24718,"RETKINIA",,0,94   /01,2418290,0,0
"94",11367_14,11367_24719,"LUTOMIERSK",,1,94   /01,2418291,0,0
"43",11367_11,11367_2472,"PRZEJAZD TECHNICZNY",,1,43   /03,2418147,0,0
"94",11367_14,11367_24720,"RETKINIA",,0,94   /01,2418290,0,0
"94",11367_14,11367_24721,"LUTOMIERSK",,1,94   /01,2418291,0,0
"94",11367_14,11367_24722,"RETKINIA",,0,94   /01,2418290,0,0
"94",11367_14,11367_24723,"LUTOMIERSK",,1,94   /01,2418291,0,0
"94",11367_14,11367_24724,"RETKINIA",,0,94   /01,2418290,0,0
"94",11367_14,11367_24725,"LUTOMIERSK",,1,94   /01,2418291,0,0
"94",11367_14,11367_24726,"RETKINIA",,0,94   /01,2418290,0,0
"94",11367_14,11367_24727,"LUTOMIERSK",,1,94   /01,2418291,0,0
"94",11367_14,11367_24728,"RETKINIA",,0,94   /01,2418290,0,0
"94",11367_14,11367_24729,"LUTOMIERSK",,1,94   /01,2418291,0,0
"43",11367_11,11367_2473,"PRZEJAZD TECHNICZNY",,0,43   /04,2418143,0,0
"94",11367_14,11367_24730,"RETKINIA",,0,94   /01,2418290,0,0
"94",11367_14,11367_24732,"94 ZJAZD DO NOWE SADY",,1,94   /01,2418292,0,0
"94",11367_14,11367_24733,"RETKINIA",,0,94   /02,2418289,0,0
"94",11367_14,11367_24735,"LUTOMIERSK",,1,94   /02,2418291,0,0
"94",11367_14,11367_24736,"RETKINIA",,0,94   /02,2418290,0,0
"94",11367_14,11367_24737,"LUTOMIERSK",,1,94   /02,2418291,0,0
"94",11367_14,11367_24738,"RETKINIA",,0,94   /02,2418290,0,0
"94",11367_14,11367_24739,"LUTOMIERSK",,1,94   /02,2418291,0,0
"43",11367_11,11367_2474,"KONSTANTYNÓW ŁÓDZKI PL. WOLNOŚCI",,1,43   /04,2418146,0,0
